1703	CHRNA9
1704	CHRNB2
1705	CHRNB3
1706	CHRNB4
1707	CHRND
1708	CHRNE
1709	CHRNG
1710	CHST1
1711	CHST11
1712	CHST12
1713	CHST13
1714	CHST14
1715	CHST15
1716	CHST2
1717	CHST3
1718	CHST4
1719	CHST5
1720	CHST6
1721	CHST7
1722	CHST8
1723	CHST9
1724	CHSY1
1725	CHSY3
1726	CHTF18
1727	CHTOP
1728	CHUK
1729	CIAO1
1730	CIAPIN1
1731	CIART
1732	CIB1
1733	CIC
1734	CIDEA
1735	CIDEB
1736	CIDEC
1737	CIITA
1738	CILP
1739	CIPC
1740	CIR1
1741	CISH
1742	CIT
1743	CITED1
1744	CITED2
1745	CITED4
1746	CKAP4
1747	CKAP5
1748	CKB
1749	CKM
1750	CKMT2
1751	CKS1B
1752	CKS2
1753	CLASP1
1754	CLASP2
1755	CLASRP
1756	CLCA1
1757	CLCA2
1758	CLCA4
1759	CLCF1
1760	CLCN2
1761	CLCN3
1762	CLCN5
1763	CLCN6
1764	CLCN7
1765	CLDN1
1766	CLDN10
1767	CLDN11
1768	CLDN14
1769	CLDN15
1770	CLDN16
1771	CLDN17
1772	CLDN18
1773	CLDN19
1774	CLDN2
1775	CLDN20
1776	CLDN22
1777	CLDN23
1778	CLDN24
1779	CLDN25
1780	CLDN3
1781	CLDN4
1782	CLDN5
1783	CLDN6
1784	CLDN7
1785	CLDN8
1786	CLDN9
1787	CLEC10A
1788	CLEC1B
1789	CLEC2D
1790	CLEC3B
1791	CLEC4C
1792	CLEC4D
1793	CLEC4E
1794	CLEC4M
1795	CLEC5A
1796	CLEC6A
1797	CLEC7A
1798	CLGN
1799	CLHC1
1800	CLIC1
1801	CLIC2
1802	CLIC4
1803	CLINT1
1804	CLIP1
1805	CLIP3
1806	CLK1
1807	CLK2
1808	CLNK
1809	CLNS1A
1810	CLOCK
1811	CLP1
1812	CLPP
1813	CLPS
1814	CLPTM1L
1815	CLPX
1816	CLSPN
1817	CLSTN1
1818	CLTA
1819	CLTB
1820	CLTC
1821	CLTCL1
1822	CLU
1823	CLUAP1
1824	CLVS1
1825	CLVS2
1826	CMA1
1827	CMBL
1828	CMKLR1
1829	CMTM2
1830	CMTM5
1831	CNBP
1832	CNDP2
1833	CNEP1R1
1834	CNGA1
1835	CNGA2
1836	CNGA3
1837	CNGA4
1838	CNGB1
1839	CNGB3
1840	CNIH1
1841	CNIH2
1842	CNIH3
1843	CNIH4
1844	CNN1
1845	CNN3
1846	CNOT1
1847	CNOT10
1848	CNOT11
1849	CNOT2
1850	CNOT3
1851	CNOT4
1852	CNOT6
1853	CNOT6L
1854	CNOT7
1855	CNOT8
1856	CNP
1857	CNPPD1
1858	CNPY3
1859	CNR1
1860	CNR2
1861	CNTF
1862	CNTFR
1863	CNTN1
1864	CNTN2
1865	CNTN3
1866	CNTN4
1867	CNTN5
1868	CNTN6
1869	CNTNAP1
1870	CNTNAP2
1871	CNTNAP3
1872	CNTNAP4
1873	CNTRL
1874	COBLL1
1875	COCH
1876	COG1
1877	COG2
1878	COG3
1879	COG4
1880	COG5
1881	COG6
1882	COG7
1883	COG8
1884	COL10A1
1885	COL11A1
1886	COL11A2
1887	COL12A1
1888	COL13A1
1889	COL14A1
1890	COL15A1
1891	COL16A1
1892	COL17A1
1893	COL18A1
1894	COL19A1
1895	COL1A1
1896	COL1A2
1897	COL20A1
1898	COL21A1
1899	COL22A1
1900	COL23A1
1901	COL24A1
1902	COL25A1
1903	COL26A1
1904	COL27A1
1905	COL28A1
1906	COL2A1
1907	COL3A1
1908	COL4A1
1909	COL4A2
1910	COL4A3
1911	COL4A3BP
1912	COL4A4
1913	COL4A5
1914	COL4A6
1915	COL5A1
1916	COL5A2
1917	COL5A3
1918	COL6A1
1919	COL6A2
1920	COL6A3
1921	COL6A5
1922	COL6A6
1923	COL7A1
1924	COL8A1
1925	COL8A2
1926	COL9A1
1927	COL9A2
1928	COL9A3
1929	COLEC10
1930	COLEC11
1931	COLEC12
1932	COLQ
1933	COMMD1
1934	COMMD10
1935	COMMD2
1936	COMMD3
1937	COMMD4
1938	COMMD5
1939	COMMD6
1940	COMMD7
1941	COMMD8
1942	COMMD9
1943	COMP
1944	COMT
1945	COPA
1946	COPB1
1947	COPB2
1948	COPE
1949	COPG1
1950	COPG2
1951	COPRS
1952	COPS2
1953	COPS3
1954	COPS4
1955	COPS5
1956	COPS6
1957	COPS7A
1958	COPS7B
1959	COPS8
1960	COPZ1
1961	COPZ2
1962	COQ10A
1963	COQ10B
1964	COQ3
1965	COQ4
1966	COQ5
1967	COQ6
1968	COQ7
1969	COQ9
1970	CORIN
1971	CORO1A
1972	CORO1C
1973	CORO2A
1974	CORT
1975	COTL1
1976	COX10
1977	COX11
1978	COX14
1979	COX15
1980	COX16
1981	COX17
1982	COX18
1983	COX19
1984	COX20
1985	COX4I1
1986	COX4I2
1987	COX5A
1988	COX5B
1989	COX6A1
1990	COX6B1
1991	COX6C
1992	COX7A1
1993	COX7A2L
1994	COX7B
1995	COX7C
1996	COX8A
1997	CP
1998	CPA3
1999	CPA4
2000	CPB2
2001	CPE
2002	CPEB1
2003	CPEB2
2004	CPEB3
2005	CPEB4
2006	CPLX1
2007	CPM
2008	CPN2
2009	CPNE1
2010	CPNE6
2011	CPOX
2012	CPS1
2013	CPSF1
2014	CPSF2
2015	CPSF3
2016	CPSF4
2017	CPSF6
2018	CPSF7
2019	CPT1A
2020	CPT1B
2021	CPT1C
2022	CPT2
2023	CR1
2024	CR2
2025	CRABP1
2026	CRABP2
2027	CRACR2A
2028	CRADD
2029	CRAT
2030	CRB1
2031	CRB3
2032	CRBN
2033	CRCP
2034	CREB1
2035	CREB3
2036	CREB3L1
2037	CREB3L2
2038	CREB3L3
2039	CREB3L4
2040	CREB5
2041	CREBBP
2042	CREBL2
2043	CREBRF
2044	CREBZF
2045	CREG1
2046	CREM
2047	CRH
2048	CRHBP
2049	CRHR1
2050	CRHR2
2051	CRIM1
2052	CRIP1
2053	CRIP2
2054	CRIPT
2055	CRK
2056	CRKL
2057	CRLF1
2058	CRLF2
2059	CRLF3
2060	CRMP1
2061	CRNKL1
2062	CROCC
2063	CROT
2064	CRP
2065	CRTAM
2066	CRTAP
2067	CRTC1
2068	CRTC2
2069	CRTC3
2070	CRX
2071	CRY1
2072	CRY2
2073	CRYAA
2074	CRYAB
2075	CRYBA1
2076	CRYBB1
2077	CRYBB2
2078	CRYBB3
2079	CRYGC
2080	CRYGD
2081	CRYZ
2082	CS
2083	CSDC2
2084	CSDE1
2085	CSE1L
2086	CSF1
2087	CSF1R
2088	CSF2
2089	CSF2RA
2090	CSF2RB
2091	CSF3
2092	CSF3R
2093	CSGALNACT1
2094	CSGALNACT2
2095	CSH1
2096	CSH2
2097	CSK
2098	CSN2
2099	CSN3
2100	CSNK1A1
2101	CSNK1A1L
2102	CSNK1D
2103	CSNK1E
2104	CSNK1G1
2105	CSNK1G2
2106	CSNK1G3
2107	CSNK2A1
2108	CSNK2A2
2109	CSNK2A3
2110	CSNK2B
2111	CSPG4
2112	CSPG5
2113	CSRNP1
2114	CSRNP2
2115	CSRNP3
2116	CSRP1
2117	CST3
2118	CST7
2119	CSTA
2120	CSTB
2121	CSTF1
2122	CSTF2
2123	CSTF2T
2124	CSTF3
2125	CTAGE5
2126	CTBP1
2127	CTBP2
2128	CTCF
2129	CTCFL
2130	CTDNEP1
2131	CTDP1
2132	CTDSP1
2133	CTDSP2
2134	CTDSPL
2135	CTDSPL2
2136	CTF1
2137	CTGF
2138	CTH
2139	CTHRC1
2140	CTLA4
2141	CTNNA1
2142	CTNNA2
2143	CTNNA3
2144	CTNNAL1
2145	CTNNB1
2146	CTNNBIP1
2147	CTNNBL1
2148	CTNND1
2149	CTNND2
2150	CTPS1
2151	CTPS2
2152	CTR9
2153	CTRB1
2154	CTRB2
2155	CTRC
2156	CTSA
2157	CTSB
2158	CTSC
2159	CTSD
2160	CTSF
2161	CTSG
2162	CTSH
2163	CTSK
2164	CTSL
2165	CTSO
2166	CTSS
2167	CTSV
2168	CTSW
2169	CTSZ
2170	CTTN
2171	CTU1
2172	CTU2
2173	CUBN
2174	CUL1
2175	CUL2
2176	CUL3
2177	CUL4A
2178	CUL4B
2179	CUL5
2180	CUL7
2181	CUL9
2182	CUX1
2183	CWC15
2184	CWC22
2185	CWC25
2186	CWC27
2187	CX3CL1
2188	CX3CR1
2189	CXADR
2190	CXCL1
2191	CXCL10
2192	CXCL11
2193	CXCL12
2194	CXCL13
2195	CXCL14
2196	CXCL16
2197	CXCL2
2198	CXCL3
2199	CXCL5
2200	CXCL6
2201	CXCL8
2202	CXCL9
2203	CXCR1
2204	CXCR2
2205	CXCR3
2206	CXCR4
2207	CXCR5
2208	CXCR6
2209	CXXC1
2210	CXXC4
2211	CXXC5
2212	CYB5A
2213	CYB5B
2214	CYB5R2
2215	CYB5R3
2216	CYBA
2217	CYBB
2218	CYC1
2219	CYCS
2220	CYFIP1
2221	CYFIP2
2222	CYLC1
2223	CYLC2
2224	CYLD
2225	CYP11A1
2226	CYP11B1
2227	CYP11B2
2228	CYP17A1
2229	CYP19A1
2230	CYP1A1
2231	CYP1A2
2232	CYP1B1
2233	CYP21A2
2234	CYP24A1
2235	CYP26A1
2236	CYP26B1
2237	CYP26C1
2238	CYP27A1
2239	CYP27B1
2240	CYP27C1
2241	CYP2A13
2242	CYP2A6
2243	CYP2B6
2244	CYP2C18
2245	CYP2C19
2246	CYP2C8
2247	CYP2C9
2248	CYP2D6
2249	CYP2D7
2250	CYP2E1
2251	CYP2F1
2252	CYP2W1
2253	CYP3A4
2254	CYP3A43
2255	CYP3A5
2256	CYP3A7
2257	CYP4A11
2258	CYP4F2
2259	CYP51A1
2260	CYP7A1
2261	CYP7B1
2262	CYP8B1
2263	CYR61
2264	CYS1
2265	CYSLTR1
2266	CYSLTR2
2267	CYTH1
2268	CYTH2
2269	CYTH3
2270	CYTH4
2271	CYTIP
2272	D2HGDH
2273	DAAM1
2274	DAAM2
2275	DAB1
2276	DAB2
2277	DAB2IP
2278	DACH1
2279	DACH2
2280	DACT1
2281	DACT2
2282	DACT3
2283	DAD1
2284	DAG1
2285	DAND5
2286	DAP
2287	DAP3
2288	DAPK1
2289	DAPK2
2290	DAPK3
2291	DAPP1
2292	DARS
2293	DARS2
2294	DAXX
2295	DAZ1
2296	DAZAP1
2297	DAZL
2298	DBF4
2299	DBF4B
2300	DBH
2301	DBI
2302	DBN1
2303	DBNL
2304	DBP
2305	DBT
2306	DBX1
2307	DBX2
2308	DCAF10
2309	DCAF11
2310	DCAF13
2311	DCAF16
2312	DCAF5
2313	DCAF6
2314	DCAF7
2315	DCAF8
2316	DCBLD2
2317	DCC
2318	DCD
2319	DCHS1
2320	DCHS2
2321	DCK
2322	DCLK1
2323	DCLRE1A
2324	DCLRE1B
2325	DCLRE1C
2326	DCN
2327	DCP1A
2328	DCP1B
2329	DCP2
2330	DCT
2331	DCTN1
2332	DCTN2
2333	DCTN3
2334	DCTN4
2335	DCTN5
2336	DCTN6
2337	DCTPP1
2338	DCUN1D1
2339	DCUN1D2
2340	DCUN1D3
2341	DCUN1D5
2342	DCX
2343	DDAH2
2344	DDB1
2345	DDB2
2346	DDC
2347	DDHD1
2348	DDHD2
2349	DDI1
2350	DDI2
2351	DDIAS
2352	DDIT3
2353	DDIT4
2354	DDOST
2355	DDR1
2356	DDR2
2357	DDRGK1
2358	DDX1
2359	DDX10
2360	DDX11
2361	DDX17
2362	DDX18
2363	DDX19A
2364	DDX19B
2365	DDX20
2366	DDX21
2367	DDX23
2368	DDX24
2369	DDX27
2370	DDX28
2371	DDX31
2372	DDX39A
2373	DDX39B
2374	DDX3X
2375	DDX4
2376	DDX41
2377	DDX42
2378	DDX46
2379	DDX47
2380	DDX49
2381	DDX5
2382	DDX51
2383	DDX52
2384	DDX54
2385	DDX55
2386	DDX56
2387	DDX58
2388	DDX6
2389	DDX60
2390	DEAF1
2391	DEC1
2392	DEDD
2393	DEDD2
2394	DEF6
2395	DEF8
2396	DEFA1
2397	DEFA3
2398	DEFA4
2399	DEFA5
2400	DEFB1
2401	DEFB103A
2402	DEFB104A
2403	DEFB4A
2404	DEK
2405	DENND1A
2406	DENND1B
2407	DENND1C
2408	DENND2A
2409	DENND3
2410	DENND4A
2411	DENND4B
2412	DENND4C
2413	DENND5A
2414	DENND5B
2415	DENND6A
2416	DENND6B
2417	DENR
2418	DEPDC1B
2419	DEPDC5
2420	DEPDC7
2421	DEPTOR
2422	DERL1
2423	DERL2
2424	DERL3
2425	DES
2426	DFFA
2427	DFFB
2428	DGAT1
2429	DGAT2
2430	DGCR2
2431	DGCR6
2432	DGCR8
2433	DGKA
2434	DGKB
2435	DGKD
2436	DGKE
2437	DGKG
2438	DGKH
2439	DGKI
2440	DGKK
2441	DGKQ
2442	DGKZ
2443	DHCR24
2444	DHCR7
2445	DHFR
2446	DHH
2447	DHODH
2448	DHPS
2449	DHRS2
2450	DHTKD1
2451	DHX15
2452	DHX16
2453	DHX33
2454	DHX36
2455	DHX37
2456	DHX38
2457	DHX58
2458	DHX8
2459	DHX9
2460	DIABLO
2461	DIAPH1
2462	DIAPH2
2463	DIAPH3
2464	DICER1
2465	DIDO1
2466	DIEXF
2467	DIP2A
2468	DIRAS2
2469	DIS3
2470	DIS3L
2471	DIS3L2
2472	DISC1
2473	DISP1
2474	DISP2
2475	DISP3
2476	DIXDC1
2477	DKC1
2478	DKK1
2479	DKK2
2480	DKK3
2481	DKK4
2482	DLAT
2483	DLC1
2484	DLD
2485	DLEC1
2486	DLG1
2487	DLG2
2488	DLG3
2489	DLG4
2490	DLG5
2491	DLGAP1
2492	DLGAP2
2493	DLGAP3
2494	DLGAP4
2495	DLGAP5
2496	DLK1
2497	DLL1
2498	DLL3
2499	DLL4
2500	DLST
2501	DLX1
2502	DLX2
2503	DLX3
2504	DLX4
2505	DLX5
2506	DLX6
2507	DMAP1
2508	DMBT1
2509	DMBX1
2510	DMC1
2511	DMD
2512	DMP1
2513	DMPK
2514	DMRT1
2515	DMRT2
2516	DMRT3
2517	DMRTA2
2518	DMRTB1
2519	DMRTC2
2520	DMTF1
2521	DMTN
2522	DMWD
2523	DNA2
2524	DNAH1
2525	DNAH3
2526	DNAH5
2527	DNAH6
2528	DNAH7
2529	DNAH8
2530	DNAI2
2531	DNAJA1
2532	DNAJA2
2533	DNAJA3
2534	DNAJB1
2535	DNAJB11
2536	DNAJB4
2537	DNAJB5
2538	DNAJB6
2539	DNAJC1
2540	DNAJC10
2541	DNAJC13
2542	DNAJC17
2543	DNAJC19
2544	DNAJC2
2545	DNAJC24
2546	DNAJC27
2547	DNAJC28
2548	DNAJC3
2549	DNAJC5
2550	DNAJC6
2551	DNAJC7
2552	DNAJC8
2553	DNAL4
2554	DNASE2
2555	DNER
2556	DNLZ
2557	DNM1
2558	DNM1L
2559	DNM2
2560	DNM3
2561	DNMBP
2562	DNMT1
2563	DNMT3A
2564	DNMT3B
2565	DNMT3L
2566	DNPEP
2567	DNTT
2568	DNTTIP1
2569	DNTTIP2
2570	DOC2A
2571	DOC2B
2572	DOCK1
2573	DOCK10
2574	DOCK11
2575	DOCK2
2576	DOCK3
2577	DOCK4
2578	DOCK6
2579	DOCK7
2580	DOCK8
2581	DOCK9
2582	DOHH
2583	DOK1
2584	DOK2
2585	DOK4
2586	DOK5
2587	DOK6
2588	DONSON
2589	DOPEY1
2590	DOPEY2
2591	DOT1L
2592	DPAGT1
2593	DPCD
2594	DPEP1
2595	DPF2
2596	DPH1
2597	DPH2
2598	DPH3
2599	DPH5
2600	DPH6
2601	DPH7
2602	DPM1
2603	DPM2
2604	DPM3
2605	DPP4
2606	DPP6
2607	DPP7
2608	DPPA2
2609	DPPA4
2610	DPT
2611	DPY30
2612	DPYS
2613	DPYSL2
2614	DPYSL3
2615	DPYSL4
2616	DPYSL5
2617	DR1
2618	DRAM2
2619	DRAP1
2620	DRD1
2621	DRD2
2622	DRD3
2623	DRD4
2624	DRD5
2625	DRG1
2626	DRG2
2627	DROSHA
2628	DSC1
2629	DSC2
2630	DSC3
2631	DSCAM
2632	DSCC1
2633	DSE
2634	DSEL
2635	DSG1
2636	DSG2
2637	DSG3
2638	DSG4
2639	DSN1
2640	DSP
2641	DSPP
2642	DST
2643	DSTN
2644	DTD1
2645	DTHD1
2646	DTL
2647	DTNA
2648	DTNBP1
2649	DTX1
2650	DTX2
2651	DTX3
2652	DTX3L
2653	DTX4
2654	DUOXA1
2655	DUS1L
2656	DUS2
2657	DUSP1
2658	DUSP10
2659	DUSP12
2660	DUSP14
2661	DUSP15
2662	DUSP16
2663	DUSP18
2664	DUSP19
2665	DUSP2
2666	DUSP21
2667	DUSP22
2668	DUSP3
2669	DUSP4
2670	DUSP5
2671	DUSP6
2672	DUSP7
2673	DUSP8
2674	DUSP9
2675	DUT
2676	DUX4
2677	DVL1
2678	DVL2
2679	DVL3
2680	DYDC1
2681	DYNC1H1
2682	DYNC1I1
2683	DYNC1I2
2684	DYNC1LI1
2685	DYNC1LI2
2686	DYNC2H1
2687	DYNC2LI1
2688	DYNLL1
2689	DYNLL2
2690	DYNLRB1
2691	DYNLRB2
2692	DYNLT1
2693	DYNLT3
2694	DYRK1A
2695	DYRK1B
2696	DYRK2
2697	DYRK4
2698	DYSF
2699	DZIP1
2700	DZIP3
2701	E2F1
2702	E2F2
2703	E2F3
2704	E2F4
2705	E2F5
2706	E2F6
2707	E2F7
2708	E2F8
2709	E4F1
2710	EAF1
2711	EAF2
2712	EBF1
2713	EBF2
2714	EBF3
2715	EBF4
2716	EBI3
2717	EBNA1BP2
2718	ECD
2719	ECE1
2720	ECE2
2721	ECEL1
2722	ECH1
2723	ECHS1
2724	ECM1
2725	ECM2
2726	ECSIT
2727	ECT2
2728	EDA
2729	EDA2R
2730	EDAR
2731	EDARADD
2732	EDC3
2733	EDC4
2734	EDEM1
2735	EDF1
2736	EDIL3
2737	EDN1
2738	EDN2
2739	EDN3
2740	EDNRA
2741	EDNRB
2742	EDRF1
2743	EEA1
2744	EED
2745	EEF1A1
2746	EEF1A2
2747	EEF1B2
2748	EEF1D
2749	EEF1E1
2750	EEF1G
2751	EEF2
2752	EEF2K
2753	EEF2KMT
2754	EEFSEC
2755	EFCAB6
2756	EFCAB7
2757	EFEMP1
2758	EFEMP2
2759	EFHD2
2760	EFL1
2761	EFNA1
2762	EFNA2
2763	EFNA3
2764	EFNA4
2765	EFNA5
2766	EFNB1
2767	EFNB2
2768	EFNB3
2769	EFR3A
2770	EFR3B
2771	EFS
2772	EFTUD2
2773	EGF
2774	EGFL7
2775	EGFLAM
2776	EGFR
2777	EGLN1
2778	EGLN2
2779	EGLN3
2780	EGR1
2781	EGR2
2782	EGR3
2783	EGR4
2784	EHD1
2785	EHD2
2786	EHD3
2787	EHD4
2788	EHF
2789	EHHADH
2790	EHMT1
2791	EHMT2
2792	EI24
2793	EID1
2794	EID2
2795	EID2B
2796	EID3
2797	EIF1
2798	EIF1AX
2799	EIF1AY
2800	EIF1B
2801	EIF2A
2802	EIF2AK1
2803	EIF2AK2
2804	EIF2AK3
2805	EIF2AK4
2806	EIF2B1
2807	EIF2B2
2808	EIF2B3
2809	EIF2B4
2810	EIF2B5
2811	EIF2S1
2812	EIF2S2
2813	EIF2S3
2814	EIF3A
2815	EIF3B
2816	EIF3C
2817	EIF3CL
2818	EIF3D
2819	EIF3E
2820	EIF3F
2821	EIF3G
2822	EIF3H
2823	EIF3I
2824	EIF3J
2825	EIF3K
2826	EIF3L
2827	EIF3M
2828	EIF4A1
2829	EIF4A2
2830	EIF4A3
2831	EIF4B
2832	EIF4E
2833	EIF4E1B
2834	EIF4E2
2835	EIF4E3
2836	EIF4EBP1
2837	EIF4EBP2
2838	EIF4ENIF1
2839	EIF4G1
2840	EIF4G2
2841	EIF4G3
2842	EIF4H
2843	EIF5
2844	EIF5A
2845	EIF5A2
2846	EIF5AL1
2847	EIF5B
2848	EIF6
2849	ELAC2
2850	ELANE
2851	ELAVL1
2852	ELAVL2
2853	ELAVL3
2854	ELF1
2855	ELF2
2856	ELF3
2857	ELF4
2858	ELF5
2859	ELK1
2860	ELK3
2861	ELK4
2862	ELL
2863	ELL2
2864	ELL3
2865	ELMO1
2866	ELMO2
2867	ELMO3
2868	ELMSAN1
2869	ELN
2870	ELOF1
2871	ELOVL1
2872	ELOVL2
2873	ELOVL3
2874	ELOVL4
2875	ELOVL5
2876	ELOVL6
2877	ELOVL7
2878	ELP2
2879	ELP3
2880	ELP4
2881	ELP5
2882	ELP6
2883	ELSPBP1
2884	EMC1
2885	EMC2
2886	EMC3
2887	EMC4
2888	EMC6
2889	EMC8
2890	EMC9
2891	EMD
2892	EME1
2893	EME2
2894	EMG1
2895	EML3
2896	EML4
2897	EMP3
2898	EMSY
2899	EMX1
2900	EMX2
2901	EN1
2902	EN2
2903	ENAH
2904	ENC1
2905	ENG
2906	ENGASE
2907	ENO1
2908	ENO2
2909	ENO3
2910	ENO4
2911	ENPEP
2912	ENPP1
2913	ENPP2
2914	ENSA
2915	ENY2
2916	EOMES
2917	EP300
2918	EP400
2919	EPAS1
2920	EPB41
2921	EPB41L1
2922	EPB41L2
2923	EPB41L3
2924	EPB41L4B
2925	EPB41L5
2926	EPB42
2927	EPC1
2928	EPC2
2929	EPCAM
2930	EPGN
2931	EPHA1
2932	EPHA10
2933	EPHA2
2934	EPHA3
2935	EPHA4
2936	EPHA5
2937	EPHA6
2938	EPHA7
2939	EPHA8
2940	EPHB1
2941	EPHB2
2942	EPHB3
2943	EPHB4
2944	EPHB6
2945	EPHX1
2946	EPHX2
2947	EPM2A
2948	EPM2AIP1
2949	EPN1
2950	EPN2
2951	EPN3
2952	EPO
2953	EPOR
2954	EPPIN
2955	EPPK1
2956	EPRS
2957	EPS15
2958	EPS15L1
2959	EPS8
2960	EPS8L2
2961	EPX
2962	ERAL1
2963	ERBB2
2964	ERBB3
2965	ERBB4
2966	ERBIN
2967	ERC1
2968	ERCC1
2969	ERCC2
2970	ERCC3
2971	ERCC4
2972	ERCC5
2973	ERCC6
2974	ERCC6L
2975	ERCC8
2976	EREG
2977	ERF
2978	ERG
2979	ERGIC1
2980	ERGIC2
2981	ERH
2982	ERI1
2983	ERLEC1
2984	ERLIN1
2985	ERLIN2
2986	ERMN
2987	ERMP1
2988	ERN1
2989	ERN2
2990	ERO1A
2991	ERO1B
2992	ERP27
2993	ERP29
2994	ERP44
2995	ERRFI1
2996	ESAM
2997	ESCO1
2998	ESCO2
2999	ESF1
3000	ESM1
3001	ESPL1
3002	ESR1
3003	ESR2
3004	ESRP1
3005	ESRP2
3006	ESRRA
3007	ESRRB
3008	ESRRG
3009	ESX1
3010	ETF1
3011	ETFA
3012	ETFB
3013	ETFBKMT
3014	ETFDH
3015	ETS1
3016	ETS2
3017	ETV1
3018	ETV2
3019	ETV3
3020	ETV4
3021	ETV5
3022	ETV6
3023	ETV7
3024	EVC
3025	EVC2
3026	EVI2B
3027	EVI5
3028	EVL
3029	EVPL
3030	EVX1
3031	EVX2
3032	EWSR1
3033	EXO1
3034	EXO5
3035	EXOC1
3036	EXOC2
3037	EXOC3
3038	EXOC3L1
3039	EXOC3L2
3040	EXOC3L4
3041	EXOC4
3042	EXOC5
3043	EXOC6
3044	EXOC6B
3045	EXOC7
3046	EXOC8
3047	EXOSC1
3048	EXOSC10
3049	EXOSC2
3050	EXOSC3
3051	EXOSC4
3052	EXOSC5
3053	EXOSC6
3054	EXOSC7
3055	EXOSC8
3056	EXOSC9
3057	EXPH5
3058	EXT1
3059	EXT2
3060	EYA1
3061	EYA2
3062	EYA3
3063	EYA4
3064	EZH1
3065	EZH2
3066	EZR
3067	F10
3068	F11
3069	F11R
3070	F12
3071	F13A1
3072	F13B
3073	F2
3074	F2R
3075	F2RL1
3076	F2RL2
3077	F2RL3
3078	F3
3079	F5
3080	F7
3081	F8
3082	F9
3083	FA2H
3084	FAAP100
3085	FAAP20
3086	FAAP24
3087	FABP1
3088	FABP3
3089	FABP4
3090	FABP5
3091	FABP6
3092	FADD
3093	FADS1
3094	FADS2
3095	FAF1
3096	FAF2
3097	FAIM
3098	FAIM2
3099	FAM107A
3100	FAM120B
3101	FAM129B
3102	FAM131B
3103	FAM13A
3104	FAM13B
3105	FAM160A2
3106	FAM161A
3107	FAM162A
3108	FAM200A
3109	FAM200B
3110	FAM208A
3111	FAM220A
3112	FAM3B
3113	FAM3C
3114	FAM83A
3115	FAM83B
3116	FAM83D
3117	FAM96A
3118	FAM96B
3119	FAM98B
3120	FAM9A
3121	FAM9B
3122	FAM9C
3123	FAN1
3124	FANCA
3125	FANCB
3126	FANCC
3127	FANCD2
3128	FANCE
3129	FANCF
3130	FANCG
3131	FANCI
3132	FANCL
3133	FANCM
3134	FAP
3135	FAR1
3136	FAR2
3137	FARP1
3138	FARP2
3139	FARSA
3140	FARSB
3141	FAS
3142	FASLG
3143	FASN
3144	FASTK
3145	FASTKD5
3146	FAT1
3147	FAT2
3148	FAT3
3149	FAT4
3150	FAU
3151	FBF1
3152	FBL
3153	FBLIM1
3154	FBLL1
3155	FBLN1
3156	FBLN2
3157	FBLN5
3158	FBN1
3159	FBN2
3160	FBP1
3161	FBP2
3162	FBRS
3163	FBXL12
3164	FBXL13
3165	FBXL14
3166	FBXL15
3167	FBXL16
3168	FBXL18
3169	FBXL19
3170	FBXL2
3171	FBXL20
3172	FBXL21
3173	FBXL22
3174	FBXL3
3175	FBXL4
3176	FBXL5
3177	FBXL6
3178	FBXL7
3179	FBXL8
3180	FBXO10
3181	FBXO11
3182	FBXO15
3183	FBXO17
3184	FBXO2
3185	FBXO21
3186	FBXO22
3187	FBXO25
3188	FBXO27
3189	FBXO3
3190	FBXO30
3191	FBXO31
3192	FBXO32
3193	FBXO33
3194	FBXO38
3195	FBXO4
3196	FBXO40
3197	FBXO41
3198	FBXO42
3199	FBXO43
3200	FBXO44
3201	FBXO45
3202	FBXO5
3203	FBXO6
3204	FBXO7
3205	FBXO8
3206	FBXO9
3207	FBXW10
3208	FBXW11
3209	FBXW12
3210	FBXW2
3211	FBXW4
3212	FBXW5
3213	FBXW7
3214	FBXW8
3215	FBXW9
3216	FCAMR
3217	FCAR
3218	FCER1A
3219	FCER1G
3220	FCER2
3221	FCF1
3222	FCGR1A
3223	FCGR2A
3224	FCGR2B
3225	FCGR2C
3226	FCGR3A
3227	FCGR3B
3228	FCGRT
3229	FCHO1
3230	FCHO2
3231	FCMR
3232	FCN1
3233	FCN2
3234	FCN3
3235	FCRLA
3236	FCRLB
3237	FDFT1
3238	FDPS
3239	FDX1
3240	FDX2
3241	FDXR
3242	FECH
3243	FEM1A
3244	FEM1B
3245	FEN1
3246	FER
3247	FERD3L
3248	FERMT1
3249	FERMT2
3250	FERMT3
3251	FES
3252	FETUB
3253	FEV
3254	FEZ1
3255	FEZ2
3256	FEZF1
3257	FEZF2
3258	FFAR1
3259	FFAR2
3260	FFAR3
3261	FFAR4
3262	FGA
3263	FGB
3264	FGD1
3265	FGD2
3266	FGD3
3267	FGD4
3268	FGF1
3269	FGF10
3270	FGF11
3271	FGF12
3272	FGF13
3273	FGF14
3274	FGF16
3275	FGF17
3276	FGF18
3277	FGF19
3278	FGF2
3279	FGF20
3280	FGF21
3281	FGF22
3282	FGF23
3283	FGF3
3284	FGF4
3285	FGF5
3286	FGF6
3287	FGF7
3288	FGF8
3289	FGF9
3290	FGFBP1
3291	FGFR1
3292	FGFR1OP
3293	FGFR1OP2
3294	FGFR2
3295	FGFR3
3296	FGFR4
3297	FGFRL1
3298	FGG
3299	FGGY
3300	FGL2
3301	FGR
3302	FH
3303	FHL1
3304	FHL2
3305	FHL5
3306	FHOD1
